Season,Episode,Character,Line
20,1,Cartman,"Fellow students, as you know, an Internet troll by the name of Skankhunt42 has been harassing women and girls by making degrading comments on our school message board. The girls are very upset, and many male students believe that it's just because girls don't have a sense of humor. I beg to disagree. Girls rule, women are funny, get over it. Just the other day, in the hallway, I heard two male students saying how the new Ghostbusters sucked balls. I was shocked and appalled. It is time for us all to realize and accept that girls are cool, and women are funny. Wendy? Wendy, could you come up here, please? Come on up, Wendy. Wendy Testaburger, guys.  Wendy, go ahead. Be funny.  Say something funny, Wendy. We can't wait.
"
20,1,Wendy,"I'm not funny.
"
20,1,Cartman,"Hey, girls are funny, Wendy. Okay? Get over it. Just do women's comedy stuff. You know, talk about how fat you are and how you wanna have sex with guy and then say ""my vagina"" a lot..
"
20,1,Wendy,"I don't feel like being funny right now.
"
20,1,Cartman,"And that's just the kind of sexist bull-crap that's gonna keep you in the kitchen. Sit your ass down.  This isn't a joke, you guys. Girls are funny. Bebe, why don't you come up here? Come on, Bebe.
"
20,1,Bebe,"NO!
"
20,1,Cartman,"No? Come on, talk about havin' sex with guys, and say ""vagina"" and stuff like that. Go ahead.  Girls rule, women are funny. Bebe, get over yourself. Seriously.
"
20,1,Bebe,"Get the mic out of my face!
"
20,1,Cartman," Huh. Oh my God, that wasn't really all that funny. That's weird. Um, let's see. Red? You have any zingers for the crowd? No? How about you, Nelly?
"
20,1,Nelly,"Yeah, I got one. You're a fat fuck! 
"
20,1,Cartman,"K, that wasn't really funny, it was just angry.
"
20,1,Nelly," You see, what the problem is, is that when a little troll is allowed to say anything he wants anonymously, then he speaks for all you boys!
"
20,1,Cartman,"K, that's good, now just try to say it a little funnier now.
"
20,1,Nelly,"Go ahead and get on our school message board and see what he's saying about us! Then see if you guys think it's funny!
"
20,1,Cartman,"Okay, and then, and then, and then just go, ""my vagina.""
"
20,1,News anchor 1,"And as our country seems to be more and more divided, the only hope is that J.J. Abrams' new national anthem will appeal to everyone and bring back those nostalgic member berries we know and love.
"
20,1,Randy,"Oh great. Everything's getting a reboot now. 
"
20,1,Pollster,"Hello sir. I'm with the Gallup poll. We're trying to get a read on how people will be voting in the upcoming Presidential election?
"
20,1,Randy,"Oh. Oh-okay.
"
20,1,Pollster,"Great. And will you be voting for the giant douche or the turd sandwich?
"
20,1,Randy,"Well, this is usually a giant douche household but... we're going firmly with the turd sandwich.
"
20,1,Pollster,"Oh, the turd sandwich, huh?
"
20,1,Randy,"That's right.  You can put my wife and I both down for turd sandwich.
"
20,1,Pollster,"Well, good luck with that, heh. So far, giant douche is leading in the polls.
"
20,1,Randy," What?
"
20,1,Randy,"What the hell is wrong with people?! They really think that a giant douche should be President?? It's insane!
"
20,1,Sharon,"Why'd you say I'd be voting for the turd sandwich, Randy? You haven't even talked to me about it.
"
20,1,Randy,"You can't possibly be thinking about voting for the douche?!
"
20,1,Stan,"Hhhawgh!
"
20,1,Randy,"What's wrong with you?
"
20,1,Stan,"I just don't understand why every four years you people freak out over whether to vote for a giant douche or a turd sandwich.
"
20,1,Randy," Because we're Americans. 'Cause this is America
"
20,1,Stan,"Why are we doing this again? Why are we back to giant douche and turd sandwich?
"
20,1,Randy," Cyyynical. Cynical maaan. You just think everything and everyone is dumb, huh? 'Cause you're a kneel-ist.
"
20,1,Stan,"It's nihilist.
"
20,1,Randy,"See, you're such a nihilist.
"
20,1,News anchor 2,"Newest Gallup Poll results are in and they show Giant Douche to be leading Turd Sandwich by nearly 10%. Turd Sandwich has said there's no reason to panic.
"
20,1,Hillary Clinton (Turd Sandwich),"Polls are of course a useful tool, but they can often be misleading. Our campaign is holding strong.
"
20,1,Reporter 1," Mrs. Turd Sandwich?
"
20,1,Hillary,"Yes, Arthur?
"
20,1,Arthur,"Uh, Mrs. Sandwich, do you believe that your opponent will gain any momentum from this poll?
"
20,1,Hillary,"I'm sure that like me, Giant Douche realizes that polls are never the final answer.
"
20,1,Garrison,"Yeah! Suck that poll you dumb bitch! Up 10%. Can you believe that shit?!  Oh, Caitlyn. I think we're really gonna win this thing! Think about it.  In a couple of months I will be President of the United States.  Caitlyn, can I ask you somethin'? Uh, when we actually get into the White House, like um, what are we gonna do?
"
20,1,Caitlyn,"What do you mean?
"
20,1,Garrison,"Well I mean, like, you know, once we're President and Vice-President, like, what do we do then?
"
20,1,Caitlyn,"How the fuck should I know?
"
20,1,Garrison," Cait, you, you heard about the poll, right? We're probably gonna win. Don't tell me you don't have a plan.
"
20,1,Caitlyn,"What plan? I thought you had a plan.
"
20,1,Garrison,"I don't have any fuckin' plan! That's why I have you! I'm gonna be the President and you're gonna be in charge of all foreign and domestic policies!
"
20,1,Caityln,"I thought you were gonna do that part.
"
20,1,Garrison,"Are you tellin' me that we're about to be voted into office and we have no idea what the fuck we're gonna do??  Ohhh Jeeez!
"
20,1,Kyle,"I think they called it German Collective Guilt, right? Where even the Germans who just did nothing while Hitler rose to power were, were maybe somehow also responsible?
"
20,1,Mr. Mackey,"Uh huh, uh, m'kay, okay.
"
20,1,Kyle,"But I can't control what Cartman does, so, so why should I feel ashamed for what Cartman does?
"
20,1,Mr. Mackey,"Well J.J. Abrams was just rebooting the National Anthem, Kyle, so everything's gonna be fine, m'kay?
"
20,1,Kyle,"I don't think the answer to all this is member berries.
"
20,1,Mr. Mackey,"You don't like mem- member berries?
"
20,1,Kyle,"Agh, never mind. I'm just gonna stay out of it. 
"
20,1,Berries,"Oh I 'member. 'Member Chewbacca? Yeah. And 'member AT-ATs? Member? Ey! Hey, 'member Ghostbusters? Ohh, I 'member. 'Member Slimer? Oh, I loved Slimer. 'Member? Ohh, I 'member. 
"
20,1,Mr. Mackey,"How could someone think these things are bad? 
"
20,1,Announcer,"The Commander in Chief Forum, with a giant douche and a turd sandwich.
"
20,1,Moderator,"Back now with the Commander in Chief Forum. I am joined by the Republican nominee, a giant douche.
"
20,1,Garrison,"Thanks, Matt.
"
20,1,Matt,"Mr. Douche, some say you don't actually have a viable plan in place if you were to be elected President.
"
20,1,Garrison,"Huh! Huh well, well who said that? The turd sandwich?
"
20,1,Matt,"In your campaign, you said that you will deal with our country's immigrants and enemies by personally  fucking them all to death. How do you plan to actually achieve that?
"
20,1,Garrison,"Well, Matt, I don't think I said I would fuck them all to death.
"
20,1,Matt,"Okay, well, let's roll the tape on that.
"
20,1,Garrison,"Oh, sure, okay.  Well there's only one immigration policy that I believe in, and that's ""fuck them all to death!""  Fuck them all to death! Let's make this country great again!
"
20,1,Crowd,"Fuck them all to death!
"
20,1,Garrison," And then I'm gonna take all the drug pushers in our country, and I'm gonna fuck them-!  And you know those people in Syria, I'm gonna fuck them!  That's how we'll make sure that every terrorist on earth is fuckin' dead!  The leaders of North Korea? I'll fuck them all, yeah!  Yeah! Yeah!  The criminals in our jails?! Fuckin' dead a day after I-  Yeah! Those ads that are tryin' to kill us? I'll fuck anyone in the advertising business! And they'll all die too!
"
20,1,Matt,"So by our estimates, it's roughly 7.6 million people you have promised to fuck to death in your first year of office.
"
20,1,Garrison,"Uh huh, okay.
"
20,1,Matt,"And, and, you think that's achievable?
"
20,1,Garrison,"I do. I do, Matt. Uh, I mean, I'm not gonna just get elected, you know, and, and look like a jackass. Huh, huhuh.  Ohhh Jeeez.
"
20,1,Teacher,"Alright kids, today we have a very special treat. One of the older students has written an original children's story and is gonna read it to you. Come on over, Eric.
"
20,1,Cartman," Hi guys!  Are you all ready to hear a story?
"
20,1,Preschoolers,"Yeah!
"
20,1,Cartman,"This was a book I created all with my imagination. It's called ""Little Red Riding Kyle. The story of a little gay boy and his adventure with four hilarious women. One day, Little Red Riding Kyle was walking through the forest thinking about guys. He was on his way to visit his grandma, who was a little black boy named Tolkien."" Get over it. ""But then, a big bad wolf who was a hilarious woman named Janet walked into the house and said 'I have a large vagina' and traded place-"" 
"
20,1,Kyle,"What the hell are you doing?!
"
20,1,Cartman,"Rebooting fairy tales to try and ease the friction caused by Internet trolls.
"
20,1,Kyle,"You really think you're fooling anyone with this fake persona?! Everyone knows you're acting this way by day so you can be horrible to people on the Internet at night!
"
20,1,Cartman,"Why would I do that, Kyle?
"
20,1,Kyle,"I don't really care! Just don't drag me into it! 
"
20,1,Randy,"What is wrong with people, huh?! How can they vote against a turd sandwich more than a giant douche?! It's senseless!
"
20,1,Stephen,"Randy, you gotta calm down.
"
20,1,Randy," How can anyone be calm at a time like this?!  People actually think a turd is worse than a douche!
"
20,1,Stephen,"Look, maybe you need some supplements to help calm your nerves. Have you heard of member berries?
"
20,1,Randy,"Member berries?
"
20,1,Stephen,"It's a new superfruit that helps you mellow out and relax.
"
20,1,Berries,"'Member The Fugitive? 'Member Bambi? 'Member Alien Nation? Yeah, I 'member...
"
20,1,Stephen,"The guys at work told me about them. Been taking them about six months now. I'll telling you, they really take the edge off.
"
20,1,Berries,"'Member Explorers? The little kids in a spaceship? 'Member storm troopers? 'Member?
"
20,1,Randy,"Oh, they're adorable. 
"
20,1,Garrison,"Come on, people! I need answers! Real solutions! You're my advisers, for Christ's sake! How do we do this?!
"
20,1,Adviser 1,"Maybe, if you swam in a pool in Florida, you could contract the Zika virus. Then you fuck all the people you can, and hope they eventually die.
"
20,1,Garrison,"That would take way too long! And there's no guarantee every pool in Florida has Zika!
"
20,1,Adviser 2,"Could you use nuclear weapons? Then fuck all the bodies after the fact?
"
20,1,Garrison," Ugh! What the hell do I do? If I win I won't be able to do what I promised. But every day I keep going up in the polls. Why did the Democrats have to elect such a turd sandwich?
"
20,1,Caitlyn,"Maybe you should just quit.
"
20,1,Garrison,"If I quit, I look like a total jackass.  If I win the election, I look like a total jackass. I have to keep running,  but I have to make sure she wins.
"
20,1,Butters,"Haha! You guys see what Skankhunt42 did on the school server now? Hehe, he photo shopped a picture of Heidi Turner's mom with a dick in her mouth!
"
20,1,Craig,"I wanna see.
"
20,1,Butters," Look! There's Wendy's mom with a dick in her mouth too! 
"
20,1,Kyle,"Goddammit!  Do you guys even care how this makes the girls feel?!
"
20,1,Craig,"We didn't do it.
"
20,1,Kyle,"We all know who did! And if we don't do something, then the girls will eventually retaliate against us!
"
20,1,Cartman," Help!  Help me! Augh! Aw! 
"
20,1,Butters,"Eric! What happened!
"
20,1,Cartman,"A bunch of girls! They cornered me in the gym! They said all boys needed to pay! They kicked and they hit me and, and they kept me down and drew this vagina on my face!  They said it was to send a message!
"
20,1,Clyde,"That's a vagina?
"
20,1,Cartman,"Yeah. See, here's the top of the vagina and there's the balls.   It's starting, you guys! None of us is safe anymore!
"
20,1,Kyle," I didn't know vagina had balls.
"
20,1,Cartman,"Yeah, no, they do! Vaginas totally have balls! Right?
"
20,1,Kyle,"You're just trying to start a war, aren't you?!
"
20,1,Cartman,"What do you mean? If vaginas don't have balls, what do they have?
"
20,1,Kyle,"It's not gonna work, Cartman! I'm not gonna let you divide boys and girls in this school anymore! when this whole thing comes to an end, you're gonna be all on your own! 
"
20,1,Garrison,"Hello sir, how are you today? I'm calling from the Campaign for President, just seeing if uh, I can get your support for Hillary Clinton today. Yes, I know she's a turd sandwich, but you know if ya, if you look past that, you know she, she really has a lot to offer. Well, I hear you, but sometimes in life you just gotta suck a turd, you know? Hello?  Dammit! This is impossible! Are you having' any success, Caitlyn?!
"
20,1,Caitlyn,"I've tried to get people on board, but she's just such a turd sandwich. You're just gonna have to do something awful to throw the election.
"
20,1,Garrison,"Every time I do something awful people just get more stoked on me! It's impossible to piss people off anymore!
"
20,1,Anchor 2,"This is breaking news. The moment has arrived. It is here. J.J. Abrams says he has finished the new National Anthem.
"
20,1,Garrison,"Turn it up.
"
20,1,Anchor 2,"The anthem is sure to be fresh and exciting while recapturing the moments we all knew and loved. Democratic nominee Turd Sandwich said she will be in attendance to show her support for the rebooted anthem.
"
20,1,Garrison,"Ohhh Jeeez.
"
20,1,Anchor 2,"Let's all hope that this new anthem puts our differences aside and unites this nation once again.
"
20,1,Garrison,"That's it, Cait. That's what I have to do. I'm gonna sit out the National Anthem on live television. Then everyone will have to vote for that turd sandwich!
"
20,1,Berries,"'Member Spock? Yeah. 'Member tricorders? I 'member. And 'member Bionic Man?
"
20,1,Randy,"Ohh, I 'member.
"
20,1,Berry,"Oh I loved Bionic Man 
"
20,1,Berries,"'Member the Millennium Falcon? 'member Chewbacca again? Oh I love to 'member Chewbacca. I 'member. 'Member? Hey hey hey! 'Member when there weren't so many Mexicans? Oh, I 'member.
"
20,1,Randy,"Wai- what?
"
20,1,Berries,"Yeah, yeah, yeah! 'Member when marriage was just between a man and a woman? I 'member! Oh, I 'member. Oh yeahhh.
"
20,1,Randy," Yeeah, I remember that.  Wait.
"
20,1,Berries,"'Member feeling safe? 'Member no ISIS? 'Member Reagan? Ohh, I 'member. Ooo, 'member? Ooo, 'member? 
"
20,1,Randy,"What the fuck's going on with these member berries?
"
20,1,Kyle,"Yeah?
"
20,1,Cartman," Hey broship. Got a minute?
"
20,1,Kyle,"What are you doing here??
"
20,1,Cartman,"You were right, Kyle. Okay? I drew the vagina on my face. I tried to fool people, but you keenly noticed my one tiny error in that girls don't have balls.
"
20,1,Kyle,"I'm going to the bathroom!
"
20,1,Cartman,"Kyle, you have to try and appreciate what I'm doing. I know that a war is coming between us and the girls. I knew it the moment they sat out the National Anthem.
"
20,1,Kyle," They sat it out because you were harassing them online.
"
20,1,Cartman,"Suppose for one second that I'm not Skankhunt42. And that I really have been doing what I've been doing to try and stop the damage he has done?
"
20,1,Kyle,"Why would you care?!
"
20,1,Cartman,"'Cause I'm scared, Kyle. I don't know if you've noticed, but race wars are back. And now if we get gender wars too??
"
20,1,Kyle,"If we could just prove who the troll was, then the girls wouldn't be wanting a war, would they?!
"
20,1,Cartman,"Yeah but... you can't track down an Internet troll,  it's too bad.
"
20,1,Kyle,"Just know this, Cartman! I'm going to prove who Skankhunt42 is, whatever it takes! Everyone is going to know! And Skankhunt is gonna pay for everything he's! ever! said!
"
20,1,Mike,"Hello everyone, we are live at tonight's game between the '49ers and the Panthers, but of course what everyone is really here for, the unveiling of the new National Anthem rebooted by J.J. Abrams.
"
20,1,Jim,"And Mike, this new anthem is said to have everything the old one had but, some new surprises as well. You'd have to be an absolute asshole not to stand and support it.
"
20,1,Mike,"This is such a big night for America that both Presidential candidates are here.  There you can see the Turd Sandwich waving to all four people excited by her.  And there's the Giant Douche doing the same.
"
20,1,Garrison,"When I sit down to not support this thing I'm sure to lose this election!
"
20,1,Announcer,"Ladies and Gentlemen-
"
20,1,Garrison,"Here it is!
"
20,1,Jim,"And the Anthem begins, let's hope this fixes America.
"
20,1,Announcer,"For our National Anthem we now ask you all in solidarity to please rise.  Or sit, or take a knee, in order to honor America. 
"
20,1,Garrison,"Wait a min- what, wait, what? Wait. 
"
20,1,Jim,"Ohhh! And J.J. Abrams has absolutely shattered expectations, Mike! Now whether people are standing, sitting, or kneeling, they are all honoring America. J.J. Abrams is a wizard, Tom. A wizard. 
"
20,1,Mike,"More people sitting now as Abrams has made it irrelevant. Who saw this coming?
"
20,1,Jim,"And there's the rest of the Anthem, all the parts we remembered and loved. J.J. Abrams has fixed America.
"
20,1,Garrison,"No, this was supposed to! Oh! OHHH JEEEZ!
"
20,1,Gerald," Hey Kyle.  You okay, son?
"
20,1,Kyle,"Yeah Dad. Just thinkin'.
"
20,1,Gerald,"Well um, I'll be in my office if you wanna talk. 
"
20,2,Dr. Wayne Schroeder,"Nobody is safe. Nobody can hide from these monsters. Internet trolls are truly predators of society. As parents we find it hard to believe our children are doing these things online, and that is why I've been asked to come and speak to you about the student who has been trolling your school message boards.
"
20,2,Dr. Schroeder,"This troll is known only as Skankhunt42. 
"
20,2,Dr. Schroeder,"We believe it probable he's one of the boy students here, since his favorite target seems to be women. Here, you can see Heidi Turner's mother photo shopped with a penis in her mouth, after she defended her daughter's right to sit out the national anthem.
"
20,2,Dr. Schroeder,"Since then, this child has been trolling all over the internet. Visiting message boards, and social media, and filling it with vile comments and hate-filled garbage. 
"
20,2,Dr. Schroeder,"But trolling is on the rise with teenagers, and we all need to come together to stop it. We need every parent to look for the signs in their own child.
"
20,2,Dr. Schroeder,"In order for us to find these secretive monsters, we need all parents to ask themselves: ""Could my child be a troll?"".
"
20,2,Sheila,"My God, what children are capable of now. What kind of hate would have to be in that child's heart?
"
20,2,Gerald,"Well, you never know, could be someone who just, kind of thinks it's funny to stir the pot and watch everyone freak out. 
"
20,2,Gerald,"Uh, you know! Maybe the fact that it's so not funny makes it somehow funny, to kids? Gosh, I-I certainly don't understand it.
"
20,2,Kyle,"Dude, what's going on?
"
20,2,Clyde,"You didn't hear?
"
20,2,Kyle,"Hear what? What happened?
"
20,2,Stan,"Heidi Turner. She... she quit Twitter.
"
20,2,Kyle,"Oh no. 
"
20,2,Stan,"Yesterday after school, she wrote one last tweet that said goodbye forever, and then just got off for good.
"
20,2,Kyle,"She'll get back on.
"
20,2,Stan,"No dude, she threw her phone in a river. She's... she's gone.
"
20,2,Mr. Mackey,"Alright students, I know we're all dealing with the loss of a good friend. We have to accept the fact that Heidi won't be on social media anymore. I know we're all gonna miss her, m'kay. We're gonna miss, seeing what she's up to; miss seeing her silly pictures she'd post of her and her friends, m'kay.
"
20,2,Mr. Mackey,"But this is what can happen when someone gets bullied online to the point they just can't go on anymore. 
"
20,2,Mr. Mackey,"I know that some of you are feeling anger, m'kay.  Some of you are feeling a little guilt, asking how something like this can happen. But the best thing we can do for Heidi, is come together as friends, and as students, m'kay.
"
20,2,Mr. Mackey,"So now, why don't we all get on Twitter, m'kay, and just tweet some of the, things we loved about Heidi, m'kay?
"
20,2,Mr. Mackey,"M'kay. Oh, that's nice, that's nice, m'kay. Oh, that's a good one Sarah, uh-huh. That-that's a - that's a pretty poem. Nice Butters. Oh, Heidi would have loved this so much. This is so special, m'kay.
"
20,2,Stan,"Okay. Can we all agree now,  that whoever is doing this, needs to stop?
"
20,2,Cartman,"Totally, you guys; this has gone far enough.  The girls are really pissed off at us. 
"
20,2,Stan,"So tonight, whoever is doing this, isn't going to do it again! 'Cause if he does, we're gonna have to do something about it!
"
20,2,Cartman,"You hear that guys? It'd better not happen again tonight!  I am so, seriously.
"
20,2,Gerald,"Ike? Can I talk to you?  Come on, pull up a chair.
"
20,2,Gerald,"You know, we had a big parent meeting at the school tonight, and uh, apparently, there's someone trolling the school message boards and, putting... penises in people's mouths. And whoever it was then got a big reaction from it, so he's now putting penises in people's mouths all over the internet. And... he's actually getting pretty famous!
"
20,2,Gerald,"Sooo, Annie Jerkin's mother started an online campaign to stop internet trolling with a picture of her and her daughter, and you know what happened? She got a dick in her mouth!
"
20,2,Gerald,"Ha-okay, okay, I know, it's just guy humor stuff, you know. We can laugh about about it here, but, it is serious too. Well, love you pal. Get to sleep, it's a school night. 
"
20,2,Gerald,"Oh, hey!
"
20,2,Sheila,"Did you talk to him?
"
20,2,Gerald,"Yeah, yeah, we talked. It was good.
"
20,2,Sheila,"Oh, that's good.
"
20,2,Gerald,"Yeah, well, I'd better go and get some of my work done.
"
20,2,Sheila,"Oh, right, right, yeah.
"
20,2,Gerald,"Yeah, don't wait up. I'll be a while with these stupid case profiles.
"
20,2,Sheila,"All right. Night Gerald.
"
20,2,Gerald,"Night sweetie. 
"
20,2,Woman 1,"Hey! Just wanna remind everyone about the ice cream social to benefit homeless teens. Looking for volunteers.
"
20,2,Gerald,"Hey, I'd like to volunteer to kick you in the vagina! Where do I sign up?!
"
20,2,Woman 2,"This is my daughter at the triathlon today! Go little girl!
"
20,2,Gerald,"Your daughter has a mustache - what the hell is wrong with your ovaries bitch?!
"
20,2,Commentator,"You've been dick-slapped!
"
20,2,Bebe,"You should've seen what he said about my mother on her Instagram! Pages and pages of disgusting things!
"
20,2,Annie,"This is an attack on all of us! It's time to make the boys suffer!
"
20,2,Wendy,"It has to be swift and serious. We have to make a statement. The girls in South Park aren't going to be treated like afterthoughts anymore!
"
20,2,Girls (except Heidi Turner),"Yeah!
"
20,2,Annie,"This has gone on too long and it's time to do something!
"
20,2,Girls (except Heidi Turner),"Yeah!
"
20,2,Clyde," What do you think they're talking about?
"
20,2,Butters,"They're talking about how they're gonna get us - what do you think? That's how the world works now. You get blamed for the group you belong to, even if you didn't do nothing!
"
20,2,Butters,"What are we gonna do about them?
"
20,2,Kyle,"The girls want to see Cartman punished so we have to prove it's him.
"
20,2,Craig,"We're never gonna prove that and you know it! We have to make him stop!
"
20,2,Butters,"He's not gonna stop, he's loving all this! He wants the girls to hurt us!
"
20,2,Clyde,"Then let's end it.
"
20,2,Jimmy,"What do you mean?
"
20,2,Clyde,"Cartman is the cause of all our problems. Always. We all know what has to be done. 
"
20,2,Clyde,"It's not like we haven't talked about it before - fantasized about how we'd do it.
"
20,2,Kyle,"Yeah, but not like we'd actually do it.
"
20,2,Stan,"Clyde's right.
"
20,2,Kyle,"Stan... You can't be thinking that we'd-
"
20,2,Stan,"What else do we do Kyle? You know better than anybody what a monster he is.
"
20,2,Tolkien,"He pushed everyone too far.
"
20,2,Butters,"It's him, or us!
"
20,2,Kyle,"Are we seriously talking about doing this?
"
20,2,Craig,"How would we ever get away with it?
"
20,2,Stan,"We do it out in the woods. I know how to get him to go.
"
20,2,Cartman,"'Sup dudes?
"
20,2,Stan,"After school, we're gonna go to my uncle's cabin - in the woods. We're gonna have a slumber party and play Counter-Strike all night with no one around to bother us.
"
20,2,Cartman," Are you serious?! All night broship Counter-Strike party? That's fucking sweet! Does your uncle's cabin have good wifi?
"
20,2,Stan,"Yeah, but don't tell anyone where you're going. We don't want adults to know cause there's gonna be a ton of junk food.
"
20,2,Cartman,"Bros!! Dude, that's so awesome! This is gonna be the best night ever!
"
20,2,Berries,"'Member TIE fighters? Oh, 'member Jawas? 'Member? Hey, 'member Jurassic Park? Ooh, you love Jurassic Park. 'Member Jeff Goldblum? Oh, I 'member Jeff Goldblum - he was really tasty.  I love Jeff Goldblum. 'Member?
"
20,2,Mr. Mackey,"Mueeh...
"
20,2,Scott,"I can't do this anymore! I can't take it!
"
20,2,Mr. Mackey,"Oh! Er, hi Scott. 
"
20,2,Scott,"Nobody ever pays attention to me! Nobody cares! I just want to end it all!
"
20,2,Mr. Mackey,"Scott, come on, we've talked about this. You don't wanna quit Twitter.
"
20,2,Scott,"Why not?! Everyone would be happier if I did!
"
20,2,Mr. Mackey,"Who'd be happier?
"
20,2,Scott,"Everyone.
"
20,2,Mr. Mackey,"Well, what about your parents, huh? How'd you think they'd feel if you quit Twitter?
"
20,2,Scott,"I don't think they'd even notice!
"
20,2,Mr. Mackey,"Of course they'd notice. They'd be saad, m'kay, they'd be saad. You've got so much ahead of you Scott; so many posts and tweets still ahead of you. You haven't even started to see what social media has to offer you. You can't-you can't just end it all. Not now.
"
20,2,Scott,"You're right, I guess I don't want to quit Twitter.
"
20,2,Mr. Mackey,"There you go, m'kay? But now you come back here anytime you're having bad thoughts, m'kay?
"
20,2,Scott,"Okay, thanks.
"
20,2,Scott,"Twitter would be better off without me! I'm quitting!
"
20,2,Mr. Mackey,"Okay, okay. Now, Scott- 
"
20,2,Scott,"What's the point!? Better to just end it all now!
"
20,2,Mr. Mackey,"O-kay...
"
20,2,Cartman,"This is gonna be so awesome. Just hanging with the bros playing Counter-Strike all night. Alone in the woods - you pumped Tolkien?
"
20,2,Tolkien,"Yeah, I'm really excited.
"
20,2,Cartman,"I'm totally gonna do some massive pwnage. Whoever's on my team will be stoked. My laptop's so fast it doesn't lag at all. I can jump around like a pwnage powerhouse.
"
20,2,Clyde,"I'm sure you will.
"
20,2,Cartman,"You guys all seem kinda, like, bummed out. Is everything cool?
"
20,2,Stan,"Everything's fine Cartman. We'll just get there sooner if maybe we don't talk much.
"
20,2,Cartman,"Okay, cool. Goin' a long way to play Counter-Strike. Guess it's sweet though there won't be any adults to screw it up for us. How much further now?
"
20,2,Kyle,"We're almost there.
"
20,2,Cartman,"This place has sweet wifi, right? Gon' be so awesome.
"
20,2,Man,"Oh my God. Oh my God! Oh my God!
"
20,2,Supervisor," What's wrong?
"
20,2,Man,"Someone keeps trolling our campaign site!
"
20,2,Man,"He just keeps leaving horrible comments, and now he's attacking me personally!
"
20,2,Supervisor,"Aww, don't let him get to you.
"
20,2,Man,"Don't let him-?! He took a picture I posted and put a dick in my mouth! Who does that?!
"
