Season,Episode,Character,Line
24,1,Mr. Mackey,"Okay. Okay, everyone. Alright.  M'kay! I just muted everybody! Okay! Now, if we don't get along, I'll just sit here with you all on mute!  Okay, now let's try this again. 
"
24,1,Mrs. Tweek,"I saw Wendy's mother not wearing a mask in the changing room at Ross.
"
24,1,Mrs. Testaburger,"The fuck are you doing spying on me in the changing room?! I was at Ross- 
"
24,1,Mr. Mackey,"Okay, BOOM!  You're all muted! M'kay?! I can do this all day! Now, we've made changes at the school, and we feel prepared to welcome your students back!  Mr. Donovan!
"
24,1,Roger,"I don't care what changes you've made, my son Clyde is not going to class!
"
24,1,Mr. Mackey,"And that is your prerogative. Mute!  Mmkay, Mrs. Marsh.
"
24,1,Sharon,"I thought that the issue was the teachers not coming back.
"
24,1,Mr. Mackey,"That is correct. Our teaching staff does not feel safe to return, BUT... we have hired all new teachers, m'kay? These are people who have recently lost their jobs due to recent events and are desperate for work. Mmkay, so they'll do just about anything.
"
24,1,Stephen,"What new teachers?
"
24,1,Yates,"Alright, men! As you all know, due to recent events totally beyond our control, we have lost most of our funding. But this new venture will be great. and I know we will all thrive as elementary schoolteachers. This might be our last chance at a job, so I don't want any unnecessary deaths.  Ahp! Ahp! No unnecessary deaths! And let's show this town just what great leaders we can be. This is gonna be great.
"
24,1,Anchor Tom,"All over South Park this morning, children are getting ready for their first day of class. And as they do, scientists say they're closer to finding a vaccine.
"
24,1,Stan,"Oh cool! Turn it up!
"
24,1,Bill Keegan,"Tom, I'm standing in front of the newly built viral research center where scientists say they have found the animal which started the coronavirus.  The creature was located in China and then flown to the facility here, where scientists are studying it thoroughly.
"
24,1,Randy," Heyheyhey, whoa whoa! W-what are you guys doing?!
"
24,1,Stan,"They think they're about to find the vaccine.
"
24,1,Chief Scientist,"Yes, now that we have the animal in our possession, we'll finally be able to unlock what caused a virus to jump from it to humans.
"
24,1,Randy," Does it matter what started coronavirus?! Who cares what started coronavirus?! You guys are being racist! We don't need to watch this! Where's the remote?  This is... this is racist television and we're not gonna watch it! 
"
24,1,Sharon,"I want to hear this, Randy!
"
24,1,Randy,"No! No. You know what? You guys are horrible! Just, just stop it right now!
"
24,1,Bill Keegan,"You traced the virus to Wuhan, but what you found was not a bat. Is that correct?
"
24,1,Chief Scientist,"Nono, the virus did not come from a bat.
"
24,1,Randy,"You guys-  What? What did he say?
"
24,1,Chief Scientist,"We were able to break down the virus enough to see there was actually no bat involved.
"
24,1,Randy,"No bat involved. No bat involved!  Oh yeah! Oh yeah! It wasn't a bat! It wasn't a bat! It wasn't a bat! In your face! In your face! It wasn't a bat!
"
24,1,Chief Scientist,"When we tracked the virus, we found it did originate in Wuhan, but from a species called pholidota.
"
24,1,Bill Keegan,"And what exactly is pholidota?
"
24,1,Chief Scientist,"It's a pangolin. And here it is, right over here. 
"
24,1,Stan,"What's a pangolin, Mom?
"
24,1,Sharon,"I'm not even sure. Do you know what a pangolin is, Randy?  Randy?
"
24,1,Stan,"Do you know what a pangolin is, Dad?
"
24,1,Mickey,"Haha haha. Dude, I still can't believe you fucked that bat. Haha.
"
24,1,Randy,"Okaaay, okaaay, Shhhh.
"
24,1,Mickey,"Haha. You really let her have it! Oh boy!
"
24,1,Randy,"Okay! I don't wanna think about that right now, Mickey!
"
24,1,Mickey,"I'm just impressed, that's all. I mean, if you can handle a bat, then...
"
24,1,Randy,"Then what?
"
24,1,Mickey,"You ever have sex with a pangolin?
"
24,1,Randy,"What the fuck is a pangolin? 
"
24,1,Randy,"Ha ha, ha whoa!  Shit! 
"
24,1,Yates,"Alright, children, welcome back to class. I'm your new teacher, Detective Harris, and this is our homeroom teacher's assistant, Officer Johnston. Let's start the day off with some math. Does anyone understand math? Who would like to lead the class with some math? 
"
24,1,Cartman,"Pandemic! There's a pandemic! You can't make me go to school!  You can't! Argh! Araraaagh! No, no, no! No, no, no! You can't make me! You hear me?!
"
24,1,Yates,"I don't know if I can do this, Mitch. I fucking hate kids. I can't be a teacher.
"
24,1,Mitch,"It's all we got, sir  Let me try. Kids! Alright, come on! Let's settle down! Now we're gonna do some fingerpaints. You got that? You're gonna fingerpaint...  a marsupial of your choice or a fun thing you did over the summer.
"
24,1,Cartman,"You can't make us stay here! This is a violation of our freedom! Who's with me, guys?!
"
24,1,Mitch,"Now, listen! We're gonna start fingerpaintin' right now!
"
24,1,Cartman,"Oh my God, I forgot how much it sucks to be around everybody! I think I'm gonna be sick, all over Kyle! 
"
24,1,Kyle,"Fuck you! 
"
24,1,Mitch,"That's enough! 
"
24,1,Tolkien,"Ow! 
"
24,1,Yates,"Got him!
"
24,1,Chief Scientist," And here it is. This is the pangolin we tracked down in China, the animal that could lead us to a vaccine. The mysteries of COVID can be unlocked by our studies of this creature. I'll just ask you all to keep a good distance away. Obviously, we can't let anything happen to this pangolin.  You see, this pangolin's DNA has mutated, which is what we believe started it all.
"
24,1,Scientist 1,"The pangolin has mutated, how?
"
24,1,Chief Scientist,"We're not completely sure, but we believe now that something somehow... got its DNA up into the pangolin.
"
24,1,Scientist 2,"How exactly could that happen?
"
24,1,Chief Scientist,"Well i-it's almost like another creature somehow inserted its DNA up into the pangolin.
"
24,1,Scientist 3,"Perhaps some other species somehow mated with the pangolin?
"
24,1,Scientist 2,"Oh, come on! What kind of animal would have sex with a pangolin?
"
24,1,Scientist 1,"Yeah! Look how ugly that thing is!
"
24,1,Scientists," Yeah, yeah.
"
24,1,Randy,"Okay, Okay.
"
24,1,Chief Scientist,"Again, what really matters is that we decode the foreign DNA inside the pangolin. That would be the key to the vaccine, perhaps even a cure. We have to know what raped the pangolin.
"
24,1,Randy,"Oh, so now it was ""rape.""
"
24,1,Chief Scientist,"Excuse me, sir. Who are you?  This tour is for scientists that specialize in pandemics. Are you... a pandemic specialist?
"
24,1,Randy,"Yeah I'm a pandemic specialist. I'm making one right now.
"
24,1,Chief Scientist,"Uh-kay. Anyway, if you all follow me now to the micro labs, I can show you the containment system for once a vaccine is able to be tried. 
"
24,1,Mr. Mackey,"M'kay. mmkay, parents? Can everyone hear me okay?  Everyone listens up. We don't want anyone to panic, okay, but there has been a COVID exposure here at the school.  Okay, one of our fourth graders was taken to the hospital a couple of hours ago, okay? But we think Tolkien's gonna be okay. Now, due to county protocol, everyone that was in the school now has to quarantine for two weeks. So we will be keeping your kids here, and the teachers will be staying with them. 
"
24,1,Yates,"Alright, students. shut up.  I know this situation is not ideal, but we all have to quarantine together for two weeks.
"
24,1,Cartman,"This is bullshit!
"
24,1,Yates,"You don't want to infect your families, do you? You were all exposed to a student here who was taken to the hospital due to COVID. Yes?
"
24,1,Stan,"Uh, we were there, and Token was actually taken to the hospital because you guys shot him.
"
24,1,Yates,"Yes, due to COVID. If it weren't for COVID, all the previous teachers would have still been here, we wouldn't have been in the class, and nobody would have gotten shot. Therefore, the young man is in the hospital due to COVID.
"
24,1,Officer 1,"It was COVID-related.
"
24,1,Stan,"That doesn't make any sense!
"
24,1,Newsman,"And scientists are asking all South Park County residents to keep an eye out for the creature. Once again, the pangolin escaped from the facility yesterday, and many people are fearing the worst. Scientists say that even though they have samples from the pangolin, they now don't have what they need for a vaccine.
"
24,1,Chief Scientist,"Yes. You see, what we needed was the foreign DNA that was up inside the pangolin. It's whatever that DNA was that was our key to the cure. 
"
24,1,Delivery Express Man,"Hello! Anyone home??  Got a delivery here. Needs a signature.
"
24,1,Randy," Oh, okay.
"
24,1,Delivery Express Man,"Oh, he-hey, if you're gonna come any closer, would you mind wearing a, you know, chin diaper?
"
24,1,Randy,"Oh, sorry. 
"
24,1,Delivery Express Man,"Here you go. Just sign right there.  Have a nice day.  Oh, and hey, I'm really loving the pandemic special.
"
24,1,Randy,"Yeah thanks. 
"
24,1,Randy,"Why did you send that to me?
"
24,1,Mickey,"Haha. Because you're a dead man, Marsh. It's your DNA that they need for a vaccine! Haha!
"
24,1,Randy,"Yeah, I know, but I can't just turn myself in!
"
24,1,Mickey,"This isn't personal, Marsh. It's business. I'm having you killed, then secretly we'll send your DNA to the scientists for the vaccine. Haha.
"
24,1,Randy,"This is all your fault, Mickey Mouse! You made the deal with the devil when you sold your Mulan shit to China! And then you took me out and sold me on how great China was, and how we should all suck their dick! You made me lose my tegridy and anything special that I had-!  Special. Wait a minute. That's it!
"
24,1,Mickey,"What's it? Haha.
"
24,1,Randy,"The Special. The Pandemic Special! That's how we can get my DNA into people! We can vaccinate them without them even knowing!
"
24,1,Mickey,"What are you talkin' about?
"
24,1,Randy,"Just give me a couple of more days before you have me killed. I-I think I know a way out of this.
"
24,1,Jimbo,"Randy?
"
24,1,Randy,"Shhh. Hey Jimbo.
"
24,1,Jimbo,"Wha-what are you-?
"
24,1,Randy,"It's okay, Jimbo. I think I might have a cure for COVID.  You're just gonna have to trust me, okay? 
"
24,1,Jimbo,"Uh, uh...
"
24,1,Randy,"Shhhh, this is gonna be great.
"
24,1,Jimbo,"No, uh... 
"
24,1,Randy,"It's okay, it's okay. Just breathe. Breeeathe.  It's okay. It's okay, breathe.
"
24,1,Mr. McArthur," We miss you, honey. We can't wait for quarantine to be over! Huh.
"
24,1,Officer 2,"Group 4, your meal is over! Back to your class! 
"
24,1,Officer 3,"Alright. Group 5, it's now mealtime. Come in, but keep your social distance.  Yeah, that's good social distancing. Real good.
"
24,1,Butters," March 16th. It was March 16th! That's how long it's been! It was supposed to be a party! A big, happy gathering at Build-A-Bear to celebrate me being a big boy at the dentist! Then they shut it all down. They said I'd have to wait until April. And then it was May. And then they said, ""Wait until summer."" It's fucking October now!  Why doesn't anyone tell me the truth?!  That I'm never going to Build-A-Bear!  That I'm never going ever again!
"
24,1,Stan," Butters, Butters, you gotta calm down.
"
24,1,Butters,"I'm never going to Build-A-Bear, am I?!  Oh, hey teachers. Sorry.  W-wait, I'm sorry. I don't need to go to Build-A-Bear! Fellas?! 
"
24,1,Sharon,"Randy? Where are the car keys? Randy!
"
24,1,Randy,"Huh? Uh, what? What?
"
24,1,Sharon,"Where are the car keys?
"
24,1,Randy,"They're probably in my pants pocket. Why?
"
24,1,Sharon,"I have to get over to the hospital.
"
24,1,Randy,"The hospital? For what?
"
24,1,Sharon,"It's Jimbo. Doctor said he's better, so I can take him home.
"
24,1,Randy,"Jimbo's better?
"
24,1,Sharon,"They said he doesn't have any symptoms, and his tests are showing negative.
"
24,1,Randy,"Holy shit. 
"
24,1,Randy,"It works. It can help.  Hoh boy. 
"
24,1,Stan,"Kyle, I need to talk to you.
"
24,1,Kyle,"Hey dude.
"
24,1,Stan,"I'm really worried. About Butters. I think he's sick.
"
24,1,Kyle,"You think he got the virus?
"
24,1,Stan,"No! It's all the other stuff. The isolation and the uncertainty.  I'm just really worried what all the stuff around COVID is doing to some kids. You know, not every kid is like us. There's some kids who really can't take it anymore.
"
24,1,Kyle,"I know. This bullshit sucks. But Butters will be okay.
"
24,1,Stan," And what if he's not? What if Butters is actually starting to lose his mind? What if he feels his body shutting down right now?
"
24,1,Kyle,"You really think it's that bad?
"
24,1,Stan,"It's time for us to ask for help. From someone who has more authority at this school than these cops.
"
24,1,Male Aide 1,"Mr. President, the CDC is on the line. They need to speak with you urgently!
"
24,1,Mr. Garrison,"Tell them to suck my asshole.
"
24,1,Female Aide,"Mr. President, Dr. Fauci is on line 2 and the FDA chief is on line 3.
"
24,1,Mr. Garrison,"Ooo! Tell Fauci to shove it up his ass, and let the FDA chief know he can eat shit off my balls.
"
24,1,Male Aide 2,"Sir! Sir, you have an urgent call on line 4 from a Mr. Slave?
"
24,1,Mr. Garrison," Mr. Slave? Okay, go, go, go, go!  Yes, this is the President of the entire United States.
"
24,1,Stan,"Uh, hi, it's Stan Marsh.
"
24,1,Mr. Garrison,"Stan Marsh? Where's Mr. Slave?
"
24,1,Stan,"I'm sorry. We had to get your attention. Listen, we're being kept at the school, and one of the students here is really sick.
"
24,1,Mr. Garrison,"Oh, for Pete's sake, here we go again.  Just deal with it. I am busy.
"
24,1,Stan,"No, no, Mr. President, please! You gotta come back to South Park. Our teachers are shooting people. Everyone's arguing and, and there's a facility outside of town that found the pangolin and are working on a vaccine! You might be able to stop the pandemic.
"
24,1,Mr. Garrison,"Why would I do that?
"
24,1,Stan,"...Huh?
"
24,1,Mr. Garrison,"Stan, this is gonna be very difficult for a child to understand, but I made a promise to the American people- to get rid of all the Mexicans.
"
24,1,Stan,"But the pandemic isn't just killing Mexicans.
"
24,1,Mr. Garrison,"It's killing a lot of them. I've gone over the statistics, Stan.  All I have to do now is sort of guide the avalanche in the right direction, and I'm fulfilling my promises to the American People. I was doing a crap job until this pandemic happened.
"
24,1,Stan,"You're just gonna sit there and not do anything?!
"
24,1,Mr. Garrison,"I am going to actively not do anything. And you can eat shit off my balls and die. 
"
24,1,Stan,"God dammit!
"
24,1,Randy,"Ogh. Ogh-o.  Okay, there you go. That's all I can sell you right now. Just make sure you smoke it, okay? Enjoy the special.  Han-hang on, guys. I gotta prep some more. Just give me like 4 minutes. 
"
24,1,Sharon," Randy?!
"
24,1,Randy,"Ogh.
"
24,1,Sharon,"Randy?!
"
24,1,Randy,"Just...  what?!
"
24,1,Sharon,"Randy, you've gotta get in here!
"
24,1,Randy,"I'm doing something important, Sharon! People need this right now!
"
24,1,Sharon,"Come upstairs. Something's wrong with Jimbo!  He's just been sleeping for days.  They said he was getting better.  Last night his fever came back. And then a few hours ago, this thing appeared on his face.
"
24,1,Randy,"What thing? 
"
24,1,Sharon,"Jimbo's never been able to grow a mustache.
"
24,1,Randy,"Huh. That's weird.
"
24,1,Sharon,"Should I call the doctor?
"
24,1,Randy,"No! Nonono! Don't call the doctor! They're busy. These are u-un- precedented times. W-we have no idea what caused this.
"
24,1,Jimbo," Special...
"
24,1,Sharon,"What, Jimbo?
"
24,1,Jimbo,"Pandemic... uh special...
"
24,1,Sharon," Why's he talking about your special?
"
24,1,Randy," Everyone's talking about the special, Sharon. It's a big deal. He obviously needs it right now.
"
24,1,Sharon,"I'm gonna get the thermometer. 
"
24,1,Randy," Just fucking shut up! You have no idea if it's because of the special. You could just be sick again 'cause you're a fat, fucking alcoholic, and I am not going to jail for you! 
"
24,1,Dr. Doctor,"And you say you've never had a mustache before?
"
24,1,Gerald,"No! Never! It just came outta nowhere!
"
24,1,Sheila,"How can this happen, Doctor?
"
24,1,Dr. Doctor,"Have you put anything toxic in your body lately? Any drugs or alcohol?
"
24,1,Gerald,"No! I mean... I've enjoyed a little of the Pandemic Special...
"
24,1,Dr. Doctor,"Oh, nonono. That-that's totally fine.
"
24,1,Nurse,"Doctor? You better come to the emergency room! 
"
24,1,Dr. Doctor,"Holy shit!
"
24,1,Anchor Tom,"Another strain of COVID, or simply more COVID-related symptoms? A reported 1 in 10 people in Park County are experiencing mustaches, and nobody seems to know why. The Mayor has called for help from infectious disease experts, and Dr. Anthony Fauci arrived at South park Hospital today to give his advice.
"
24,1,Dr. Fauci,"We aren't sure why some people are getting a mustache and some aren't, but we have to do all we can to avoid it becoming fashionable.
"
24,1,Man 1,"Will our chin diapers keep us safe?
"
24,1,Dr. Fauci,"Yes, but we must wear them where the mustache would be. We need to wear them over our mouth and nose.
"
24,1,Stephen,"Are you out of your mind? You expect people to wear a diaper over their nose? That's disgusting! Fuck you, Fauci!
"
24,1,Anchor Tom,"Citizens are asked to stay indoors and just try and relax, and maybe enjoy some of the Pandemic Special.
"
24,1,Randy,"Nooo! Shit! 
"
24,1,Officer 4,"Nice. 
"
24,1,Stan,"Butters. Butters!
"
24,1,Butters,"Wha?
"
24,1,Stan,"Don't worry. I'm going to save you!
"
24,1,Butters,"Okay. Save me from what? 
"
24,1,Stan,"Guys, guys! 
"
24,1,Students,"What? Who is it?
"
24,1,Stan,"Shhh. You guys, we have to get Butters out of here.
"
24,1,Kyle,"Who else can we call, Stan?
"
24,1,Stan,"No! We have to get him out of here! Now! We need to take him... to Build-A-Bear.
"
24,1,Craig,"Are you nuts??
"
24,1,Stan,"He has to go out and do something normal!
"
24,1,Jimmy,"Stan, Build-A-Bear is currently by appointment only, and only a maximum party of 4 can visit at one time.
"
24,1,Stan,"We can't wait around and wait for people to figure things out, okay?! It's not gonna happen! They just keep taking everything from him and saying it's for his own good! But who's to say he can't go out and have a little goddamn fun?! If we want things to go back to normal, then we just gotta go do it!
"
24,1,Cartman," Stan's right. If we want things to go back to normal, we have to do it ourselves.
"
24,1,Stan,"They're just gonna be making more restrictions, and more rules, and who's gonna fight to go back to the way things were?
"
24,1,Cartman,"I sure as hell will!
"
24,1,Stan,"We can make things normal for Butters again, and make school the way it was!
"
24,1,Cartman,"The way it was! Online, in our own rooms!
"
24,1,Stan,"Wait, what? No, in a class, with real teachers!
"
24,1,Cartman,"Wait, what? What normal are you talking about?
"
24,1,Stan,"I'm talking about normal, like back in March. What normal are you talking about?
"
24,1,Cartman,"I'm talking about normal, like three days ago, when everything was awesome.
"
